items,k,exact_agreement,mean_diff,mean_abs_diff
223770+223944+223946,3,1.1745498537685431e-05,28.63949541338282,28.639612868368197
223770+223941+223946+229770,4,1.1745498537685431e-05,28.63792151657877,28.639824287341877
220047+223945+228194+230037,4,1.1745498537685431e-05,28.635772090346375,28.639976978822865
223769+223939+223945+228194,4,1.1745498537685431e-05,28.635772090346375,28.640141415802393
223770+223940+228194+229770,4,1.1745498537685431e-05,28.63604223681274,28.640388071271683
220047+223945+228194,3,1.1745498537685431e-05,28.636194928293733,28.640399816770223
223769+223939+223945+230037,4,1.1745498537685431e-05,28.64047028976145,28.640587744746824
223770+223940+229770+230037,4,1.1745498537685431e-05,28.640740436227816,28.64085789121319
220047+223945+230037,3,1.1745498537685431e-05,28.640893127708807,28.640893127708807
223769+223939+223945,3,1.1745498537685431e-05,28.640893127708807,28.641010582694182
223770+223940+229770,3,1.1745498537685431e-05,28.641163274175174,28.64128072916055
220047+223945,2,1.1745498537685431e-05,28.641315965656162,28.641315965656162
223769+223944+223945+228194,4,1.1745498537685431e-05,28.637205041167974,28.641574366623992
220046+223945+228194+230037,4,1.1745498537685431e-05,28.63766311561094,28.641868004087435
223769+223938+228194+229770,4,1.1745498537685431e-05,28.637604388118255,28.641950222577197
223769+223944+223945+230037,4,1.1745498537685431e-05,28.641903240583048,28.642020695568423
220046+223945+228194,3,1.1745498537685431e-05,28.6380859535583,28.64229084203479
223769+223944+223945,3,1.1745498537685431e-05,28.642326078530402,28.64244353351578
223769+223938+229770+230037,4,1.1745498537685431e-05,28.64230258753333,28.64244353351578
220046+223945+230037,3,1.1745498537685431e-05,28.642784152973373,28.642784152973373
223769+223938+229770,3,1.1745498537685431e-05,28.642725425480684,28.642866371463136
223770+223941+223946+228194,4,1.1745498537685431e-05,28.636993622194293,28.643148263428042
220046+223945,2,1.1745498537685431e-05,28.643206990920728,28.643206990920728
220047+223939+228194+229770,4,1.1745498537685431e-05,28.639060829936927,28.643265718413417
223770+223941+223946+230037,4,1.1745498537685431e-05,28.641691821609367,28.643594592372473
220047+223939+229770+230037,4,1.1745498537685431e-05,28.643759029352,28.643759029352
223770+223941+223946,3,1.1745498537685431e-05,28.642114659556725,28.64401743031983
223770+223940+228194+230037,4,1.1745498537685431e-05,28.639812541843337,28.644158376302283
220047+223939+229770,3,1.1745498537685431e-05,28.64418186729936,28.64418186729936
223770+223940+228194,3,1.1745498537685431e-05,28.640235379790695,28.644581214249637
220047+223944+228194+229770,4,1.1745498537685431e-05,28.640493780758526,28.644698669235016
223770+223940+230037,3,1.1745498537685431e-05,28.64493357920577,28.645051034191145
220046+223939+228194+229770,4,1.1745498537685431e-05,28.640951855201493,28.645156743677987
220047+223944+229770+230037,4,1.1745498537685431e-05,28.6451919801736,28.6451919801736
223770+223940,2,1.1745498537685431e-05,28.645356417153128,28.645473872138503
223769+223939+223944+229770,4,1.1745498537685431e-05,28.6451919801736,28.64559132712388
220047+223944+229770,3,1.1745498537685431e-05,28.645614818120954,28.645614818120954
220046+223939+229770+230037,4,1.1745498537685431e-05,28.645650054616567,28.645650054616567
223769+223938+228194+230037,4,1.1745498537685431e-05,28.64137469314885,28.645720527607793
220046+223939+229770,3,1.1745498537685431e-05,28.646072892563925,28.646072892563925
223769+223938+228194,3,1.1745498537685431e-05,28.641797531096206,28.64614336555515
220046+223944+228194+229770,4,1.1745498537685431e-05,28.64238480602309,28.646589694499582
223769+223938+230037,3,1.1745498537685431e-05,28.646495730511283,28.646636676493735
220047+223939+228194+230037,4,1.1745498537685431e-05,28.642831134967523,28.647036023444016
223769+223938,2,1.1745498537685431e-05,28.646918568458638,28.64705951444109
220046+223944+229770+230037,4,1.1745498537685431e-05,28.647083005438166,28.647083005438166
220047+223941+228194+229770,4,1.1745498537685431e-05,28.64311302693243,28.64731791540892
220047+223939+228194,3,1.1745498537685431e-05,28.64325397291488,28.64745886139137
220046+223944+229770,3,1.1745498537685431e-05,28.647505843385524,28.647505843385524
220047+223941+229770+230037,4,1.1745498537685431e-05,28.647811226347503,28.647811226347503
223769+223945+223946+229770,4,1.1745498537685431e-05,28.646542712505433,28.647905190335806
220047+223939+230037,3,1.1745498537685431e-05,28.647952172329955,28.647952172329955
223769+223939+223941+229770,4,1.1745498537685431e-05,28.647811226347503,28.648116609309483
220047+223941+229770,3,1.1745498537685431e-05,28.648234064294858,28.648234064294858
220047+223939,2,1.1745498537685431e-05,28.648375010277313,28.648375010277313
220047+223944+228194+230037,4,1.1745498537685431e-05,28.64426408578912,28.64846897426561
220047+223944+228194,3,1.1745498537685431e-05,28.64468692373648,28.64889181221297
223769+223939+223944+228194,4,1.1745498537685431e-05,28.64426408578912,28.648915303210046
220046+223939+228194+230037,4,1.1745498537685431e-05,28.644722160232092,28.648927048708583
220046+223941+228194+229770,4,1.1745498537685431e-05,28.645004052196995,28.649208940673486
220046+223939+228194,3,1.1745498537685431e-05,28.645144998179447,28.64934988665594
223769+223939+223944+230037,4,1.1745498537685431e-05,28.648962285204195,28.649361632154477
220047+223944+230037,3,1.1745498537685431e-05,28.649385123151554,28.649385123151554
223769+223941+223944+229770,4,1.1745498537685431e-05,28.6492441771691,28.64954956013108
220046+223941+229770+230037,4,1.1745498537685431e-05,28.64970225161207,28.64970225161207
223769+223939+223944,3,1.1745498537685431e-05,28.649385123151554,28.649784470101835
220047+223944,2,1.1745498537685431e-05,28.649807961098908,28.649807961098908
220046+223939+230037,3,1.1745498537685431e-05,28.64984319759452,28.64984319759452
220046+223941+229770,3,1.1745498537685431e-05,28.650125089559427,28.650125089559427
220046+223939,2,1.1745498537685431e-05,28.65026603554188,28.65026603554188
220046+223944+228194+230037,4,1.1745498537685431e-05,28.646155111053687,28.65035999953018
220046+223944+228194,3,1.1745498537685431e-05,28.646577949001045,28.650782837477536
220047+223941+228194+230037,4,1.1745498537685431e-05,28.646883331963025,28.651088220439515
223769+223945+223946+228194,4,1.1745498537685431e-05,28.645614818120954,28.65122916642197
220046+223944+230037,3,1.1745498537685431e-05,28.65127614841612,28.65127614841612
223769+223939+223941+228194,4,1.1745498537685431e-05,28.646883331963025,28.651440585395648
220047+223941+228194,3,1.1745498537685431e-05,28.647306169910383,28.651511058386873
223769+223945+223946+230037,4,1.1745498537685431e-05,28.65031301753603,28.6516754953664
220046+223944,2,1.1745498537685431e-05,28.651698986363478,28.651698986363478
223769+223939+223941+230037,4,1.1745498537685431e-05,28.6515815313781,28.65188691434008
220047+223941+230037,3,1.1745498537685431e-05,28.652004369325457,28.652004369325457
223769+223945+223946,3,1.1745498537685431e-05,28.650735855483386,28.652098333313756
223769+223939+223941,3,1.1745498537685431e-05,28.652004369325457,28.652309752287437
220047+223941,2,1.1745498537685431e-05,28.65242720727281,28.65242720727281
223769+223941+223944+228194,4,1.1745498537685431e-05,28.648316282784624,28.652873536217246
220046+223941+228194+230037,4,1.1745498537685431e-05,28.64877435722759,28.652979245704085
220047+223946+228194+229770,4,1.1745498537685431e-05,28.648903557711506,28.653108446188
223769+223941+223944+230037,4,1.1745498537685431e-05,28.653014482199698,28.653319865161677
220046+223941+228194,3,1.1745498537685431e-05,28.64919719517495,28.65340208365144
220047+223946+229770+230037,4,1.1745498537685431e-05,28.65360175712658,28.65360175712658
223769+223939+223946+229770,4,1.1745498537685431e-05,28.65360175712658,28.65371921211196
223769+223941+223944,3,1.1745498537685431e-05,28.653437320147052,28.65374270310903
220046+223941+230037,3,1.1745498537685431e-05,28.653895394590023,28.653895394590023
220047+223946+229770,3,1.1745498537685431e-05,28.65402459507394,28.65402459507394
220046+223941,2,1.1745498537685431e-05,28.65431823253738,28.65431823253738
220046+223946+228194+229770,4,1.1745498537685431e-05,28.650794582976076,28.654999471452566
223769+223944+223946+229770,4,1.1745498537685431e-05,28.65503470794818,28.655152162933554
220046+223946+229770+230037,4,1.1745498537685431e-05,28.65549278239115,28.65549278239115
220046+223946+229770,3,1.1745498537685431e-05,28.655915620338504,28.655915620338504
220047+223946+228194+230037,4,1.1745498537685431e-05,28.652673862742105,28.656878751218596
223769+223939+223946+228194,4,1.1745498537685431e-05,28.652673862742105,28.657043188198124
220047+223946+228194,3,1.1745498537685431e-05,28.65309670068946,28.657301589165954
223769+223939+223946+230037,4,1.1745498537685431e-05,28.65737206215718,28.657489517142555
220047+223946+230037,3,1.1745498537685431e-05,28.657794900104534,28.657794900104534
223769+223939+223946,3,1.1745498537685431e-05,28.657794900104534,28.657912355089913
220047+223946,2,1.1745498537685431e-05,28.658217738051892,28.658217738051892
223769+223944+223946+228194,4,1.1745498537685431e-05,28.6541068135637,28.658476139019722
220046+223946+228194+230037,4,1.1745498537685431e-05,28.65456488800667,28.65876977648316
223769+223944+223946+230037,4,1.1745498537685431e-05,28.658805012978775,28.658922467964153
220046+223946+228194,3,1.1745498537685431e-05,28.65498772595403,28.65919261443052
223769+223944+223946,3,1.1745498537685431e-05,28.659227850926133,28.659345305911508
223769+223941+223946+229770,4,1.1745498537685431e-05,28.657653954122082,28.65955672488519
220046+223946+230037,3,1.1745498537685431e-05,28.659685925369104,28.659685925369104
220046+223946,2,1.1745498537685431e-05,28.660108763316458,28.660108763316458
223769+223940+228194+229770,4,1.1745498537685431e-05,28.655774674356053,28.660120508814998
223770+223945+228194+229770,4,1.1745498537685431e-05,28.65589212934143,28.660214472803297
223769+223940+229770+230037,4,1.1745498537685431e-05,28.660472873771127,28.660590328756506
223770+223945+229770+230037,4,1.1745498537685431e-05,28.660590328756506,28.66070778374188
223769+223940+229770,3,1.1745498537685431e-05,28.660895711718485,28.66101316670386
223770+223945+229770,3,1.1745498537685431e-05,28.66101316670386,28.66113062168924
223769+223941+223946+228194,4,1.1745498537685431e-05,28.656726059737604,28.662880700971353
223769+223941+223946+230037,4,1.1745498537685431e-05,28.661424259152678,28.663327029915784
223769+223941+223946,3,1.1745498537685431e-05,28.661847097100036,28.663749867863142
223769+223940+228194+230037,4,1.1745498537685431e-05,28.65954497938665,28.663890813845594
223770+223945+228194+230037,4,1.1745498537685431e-05,28.659662434372027,28.663984777833896
223769+223940+228194,3,1.1745498537685431e-05,28.659967817334007,28.664313651792952
223770+223945+228194,3,1.1745498537685431e-05,28.660085272319385,28.66440761578125
223769+223940+230037,3,1.1745498537685431e-05,28.66466601674908,28.66478347173446
223770+223945+230037,3,1.1745498537685431e-05,28.66478347173446,28.664900926719834
223769+223940,2,1.1745498537685431e-05,28.66508885469644,28.665206309681814
223770+223945,2,1.1745498537685431e-05,28.665206309681814,28.665323764667193
223770+223939+228194+229770,4,1.1745498537685431e-05,28.66295117396258,28.667273517424448
223770+223939+229770+230037,4,1.1745498537685431e-05,28.667649373377653,28.66776682836303
223770+223939+229770,3,1.1745498537685431e-05,28.66807221132501,28.668189666310386
223770+223944+228194+229770,4,1.1745498537685431e-05,28.664384124784178,28.668706468246043
223770+223944+229770+230037,4,1.1745498537685431e-05,28.669082324199252,28.669199779184627
223770+223944+229770,3,1.1745498537685431e-05,28.669505162146606,28.669622617131985
223770+223939+228194+230037,4,1.1745498537685431e-05,28.666721478993175,28.671043822455044
223770+223941+228194+229770,4,1.1745498537685431e-05,28.66700337095808,28.67132571441995
223770+223939+228194,3,1.1745498537685431e-05,28.667144316940533,28.6714666604024
223770+223941+229770+230037,4,1.1745498537685431e-05,28.671701570373155,28.67181902535853
223770+223939+230037,3,1.1745498537685431e-05,28.671842516355607,28.671959971340982
223770+223941+229770,3,1.1745498537685431e-05,28.67212440832051,28.67224186330589
223770+223939,2,1.1745498537685431e-05,28.672265354302965,28.67238280928834
223770+223944+228194+230037,4,1.1745498537685431e-05,28.668154429814773,28.672476773276642
223770+223944+228194,3,1.1745498537685431e-05,28.66857726776213,28.672899611223997
223770+223944+230037,3,1.1745498537685431e-05,28.673275467177206,28.67339292216258
223770+223944,2,1.1745498537685431e-05,28.67369830512456,28.67381576010994
223770+223941+228194+230037,4,1.1745498537685431e-05,28.670773675988677,28.675096019450546
223770+223941+228194,3,1.1745498537685431e-05,28.671196513936035,28.6755188573979
223770+223941+230037,3,1.1745498537685431e-05,28.67589471335111,28.676012168336484
